"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000042182",27.7768888303122,1.42830142563098,0.479431790431547,2.97915460371398,0.00289044896996411,0.0047819002557306
"ENSMUSG00000026131",94.4441542149871,1.42165379480087,0.260895500909139,5.44913112662676,5.06164860837468e-08,1.24312660370026e-07
"ENSMUSG00000102336",140.771150519596,-1.19226386220333,0.249772772260211,-4.77339403896769,1.81146875766008e-06,3.98752386222134e-06
"ENSMUSG00000042111",810.565311410052,-1.30930881918998,0.109425732227178,-11.9652735471007,5.40192707517329e-33,3.17597806396221e-32
"ENSMUSG00000026127",980.386728970948,-1.10423613081879,0.100913786921301,-10.9423713499121,7.22841068014987e-28,3.80341961964356e-27
"ENSMUSG00000026126",1380.35648771172,0.131271757055572,0.0898034687320927,1.46176711110336,0.143805039558755,0.185008707987801
"ENSMUSG00000101223",29.8756553150711,1.54699147471926,0.523963430690716,2.95247985661887,0.00315232636502024,0.00518882532454633
"ENSMUSG00000037509",86.0208634384049,-2.14795691747925,0.441417480551461,-4.86604407871617,1.13854135408356e-06,2.54560853011755e-06
"ENSMUSG00000037503",3578.05567629919,-0.993460569572688,0.0717115761980682,-13.853559247237,1.2106159363353e-43,8.87100255747626e-43
"ENSMUSG00000026123",4400.85885918285,0.0869373352518734,0.0647675122110545,1.34229851176891,0.179499225786789,0.22589375987619
"ENSMUSG00000045216",2111.04402861111,0.507115680447213,0.0714901683444783,7.09350239607291,1.30759690331636e-12,4.13615458960111e-12
"ENSMUSG00000102202",19.4376815273873,-0.547677456559732,0.771806910392039,-0.709604240627411,0.477949589184348,0.53970808885082
"ENSMUSG00000037470",2766.16078163664,-0.667835931129838,0.0698264221144957,-9.56422956964306,1.13040244209631e-21,5.04491439143696e-21
"ENSMUSG00000047180",6081.66643054684,1.58623386463192,0.0791016220012161,20.0531142661972,1.89596903161237e-89,2.50720382079005e-88
"ENSMUSG00000037447",1294.29653689945,5.4065522943247,0.131853141031045,41.0043496275277,0,0
"ENSMUSG00000010453",1354.2162604645,1.25080937367441,0.0870586129522749,14.3674397197219,8.28373831464111e-47,6.44731230045063e-46
"ENSMUSG00000037432",78.7233773633253,-1.63318616454976,0.342694956369525,-4.76571403866451,1.88186003655139e-06,4.13738294201775e-06
"ENSMUSG00000001143",710.550437481887,-0.0155569270779827,0.107255905446415,-0.145044946599746,0.884675384734475,0.90600438933178
